codigo_ibge,nome,codigo_uf,nome_porto,transportation_cost
3154507,Riacho dos Machados,31,suape,24718.55275
3154507,Riacho dos Machados,31,aratu,23360.51647
3154507,Riacho dos Machados,31,natal,25603.01565
2208858,Riacho Frio,22,suape,28195.09223
2208858,Riacho Frio,22,aratu,27105.47371
2208858,Riacho Frio,22,natal,29049.41293
2410900,Riachuelo,24,suape,26186.23556
2410900,Riachuelo,24,aratu,25997.2723
2410900,Riachuelo,24,natal,26920.55824
2805901,Riachuelo,28,suape,24279.108
2805901,Riachuelo,28,aratu,23692.69643
2805901,Riachuelo,28,natal,25076.72977
2926509,Ribeira do Amparo,29,suape,24686.80084
2926509,Ribeira do Amparo,29,aratu,23986.17667
2926509,Ribeira do Amparo,29,natal,25499.01116
2208874,Ribeira do Piauí,22,suape,28259.23803
2208874,Ribeira do Piauí,22,aratu,27458.70685
2208874,Ribeira do Piauí,22,natal,29079.13579
2926608,Ribeira do Pombal,29,suape,24836.76877
2926608,Ribeira do Pombal,29,aratu,24140.72656
2926608,Ribeira do Pombal,29,natal,25648.12918
2926657,Ribeirão do Largo,29,suape,23797.97204
2926657,Ribeirão do Largo,29,aratu,22628.27027
2926657,Ribeirão do Largo,29,natal,24665.71181
2806008,Ribeirópolis,28,suape,24484.34991
2806008,Ribeirópolis,28,aratu,23891.77866
2806008,Ribeirópolis,28,natal,25282.44335
2926707,Rio de Contas,29,suape,25126.08701
2926707,Rio de Contas,29,aratu,24016.19035
2926707,Rio de Contas,29,natal,25986.04316
2926806,Rio do Antônio,29,suape,24901.39136
2926806,Rio do Antônio,29,aratu,23717.52015
2926806,Rio do Antônio,29,natal,25769.22461
2926905,Rio do Pires,29,suape,25568.2052
2926905,Rio do Pires,29,aratu,24457.71648
2926905,Rio do Pires,29,natal,26427.69354
2209005,Rio Grande do Piauí,22,suape,28413.3984
2209005,Rio Grande do Piauí,22,aratu,27579.40816
2209005,Rio Grande do Piauí,22,natal,29237.34688
3155603,Rio Pardo de Minas,31,suape,24624.3182
3155603,Rio Pardo de Minas,31,aratu,23325.7481
3155603,Rio Pardo de Minas,31,natal,25503.5068
2927101,Rodelas,29,suape,25908.91615
2927101,Rodelas,29,aratu,25318.15079
2927101,Rodelas,29,natal,26704.29955
2411007,Rodolfo Fernandes,24,suape,27135.28953
2411007,Rodolfo Fernandes,24,aratu,26774.60355
2411007,Rodolfo Fernandes,24,natal,27894.99972
3156502,Rubelita,31,suape,24157.84098
3156502,Rubelita,31,aratu,22820.253
3156502,Rubelita,31,natal,25041.05667
3156601,Rubim,31,suape,23305.07149
3156601,Rubim,31,aratu,22081.14555
3156601,Rubim,31,natal,24178.73568
2311801,Russas,23,suape,27541.63255
2311801,Russas,23,aratu,27233.48999
2311801,Russas,23,natal,28292.48742
2411106,Ruy Barbosa,24,suape,26197.03629
2411106,Ruy Barbosa,24,aratu,25995.65135
2411106,Ruy Barbosa,24,natal,26933.35542
2927200,Ruy Barbosa,29,suape,25074.9298
2927200,Ruy Barbosa,29,aratu,24142.30247
2927200,Ruy Barbosa,29,natal,25915.2564
2311900,Saboeiro,23,suape,27552.13876
2311900,Saboeiro,23,aratu,27013.51396
2311900,Saboeiro,23,natal,28337.54402
2612000,Sairé,26,suape,24830.49296
2612000,Sairé,26,aratu,24511.40816
2612000,Sairé,26,natal,25588.13325
2513000,Salgadinho,25,suape,25945.95794
2513000,Salgadinho,25,aratu,25605.57509
2513000,Salgadinho,25,natal,26704.69757
2612109,Salgadinho,26,suape,25017.65882
2612109,Salgadinho,26,aratu,24725.64422
2612109,Salgadinho,26,natal,25770.73045
2513109,Salgado de São Félix,25,suape,25223.37571
2513109,Salgado de São Félix,25,aratu,24981.88757
2513109,Salgado de São Félix,25,natal,25968.08282
2612208,Salgueiro,26,suape,26444.6783
2612208,Salgueiro,26,aratu,25874.44713
2612208,Salgueiro,26,natal,27236.32045
3157005,Salinas,31,suape,24270.10578
3157005,Salinas,31,aratu,22946.92225
3157005,Salinas,31,natal,25151.91267
2311959,Salitre,23,suape,27424.80532
2311959,Salitre,23,aratu,26804.20423
2311959,Salitre,23,natal,28221.93147
2612307,Saloá,26,suape,24928.8821
2612307,Saloá,26,aratu,24491.72898
2612307,Saloá,26,natal,25704.08292
3157104,Salto da Divisa,31,suape,23163.45359
3157104,Salto da Divisa,31,aratu,22007.9462
3157104,Salto da Divisa,31,natal,24030.58695
2612406,Sanharó,26,suape,25185.28161
2612406,Sanharó,26,aratu,24794.12148
2612406,Sanharó,26,natal,25953.1682
2927507,Santa Bárbara,29,suape,24508.5654
2927507,Santa Bárbara,29,aratu,23707.78533
2927507,Santa Bárbara,29,natal,25333.84138
3157203,Santa Bárbara,31,suape,23370.02781
3157203,Santa Bárbara,31,aratu,21699.24477
3157203,Santa Bárbara,31,natal,24279.48744
2927606,Santa Brígida,29,suape,25182.24577
2927606,Santa Brígida,29,aratu,24587.4282
2927606,Santa Brígida,29,natal,25979.4168
4215505,Santa Cecília,42,suape,24947.58886
4215505,Santa Cecília,42,aratu,22475.98002
4215505,Santa Cecília,42,natal,25878.80677
2513158,Santa Cecília,25,suape,25209.4223
2513158,Santa Cecília,25,aratu,24909.89291
2513158,Santa Cecília,25,natal,25963.27657
2411205,Santa Cruz,24,suape,26055.46133
2411205,Santa Cruz,24,aratu,25828.9754
2411205,Santa Cruz,24,natal,26796.10627
2513208,Santa Cruz,25,suape,26758.51549
2513208,Santa Cruz,25,aratu,26356.75864
2513208,Santa Cruz,25,natal,27525.12306
2612455,Santa Cruz,26,suape,26909.11506
2612455,Santa Cruz,26,aratu,26240.31982
2612455,Santa Cruz,26,natal,27713.58718
2612471,Santa Cruz da Baixa Verde,26,suape,26143.93882
2612471,Santa Cruz da Baixa Verde,26,aratu,25662.20307
2612471,Santa Cruz da Baixa Verde,26,natal,26923.44772
3157377,Santa Cruz de Salinas,31,suape,24023.51054
3157377,Santa Cruz de Salinas,31,aratu,22741.28791
3157377,Santa Cruz de Salinas,31,natal,24901.83532
2612505,Santa Cruz do Capibaribe,26,suape,25240.93135
2612505,Santa Cruz do Capibaribe,26,aratu,24902.8581
2612505,Santa Cruz do Capibaribe,26,natal,26000.66811
2209104,Santa Cruz do Piauí,22,suape,28068.1665
2209104,Santa Cruz do Piauí,22,aratu,27361.77851
2209104,Santa Cruz do Piauí,22,natal,28876.01767
2209153,Santa Cruz dos Milagres,22,suape,28823.92219
2209153,Santa Cruz dos Milagres,22,aratu,28181.73734
2209153,Santa Cruz dos Milagres,22,natal,29622.0231
3157609,Santa Fé de Minas,31,suape,25655.24186
3157609,Santa Fé de Minas,31,aratu,24111.89569
3157609,Santa Fé de Minas,31,natal,26554.12761
2209203,Santa Filomena,22,suape,29117.40317
2209203,Santa Filomena,22,aratu,28029.33203
2209203,Santa Filomena,22,natal,29970.61137
2612554,Santa Filomena,26,suape,27065.22042
2612554,Santa Filomena,26,aratu,26381.98287
2612554,Santa Filomena,26,natal,27871.40165
4123501,Santa Helena,41,suape,27664.63148
4123501,Santa Helena,41,aratu,25209.2576
4123501,Santa Helena,41,natal,28596.30394
4215554,Santa Helena,42,suape,26697.13587
4215554,Santa Helena,42,aratu,24137.18054
4215554,Santa Helena,42,natal,27626.57876
2109809,Santa Helena,21,suape,32076.99129
2109809,Santa Helena,21,aratu,31404.04957
2109809,Santa Helena,21,natal,32875.24068
2513307,Santa Helena,25,suape,26910.38834
2513307,Santa Helena,25,aratu,26454.02554
2513307,Santa Helena,25,natal,27684.87619
2927903,Santa Inês,29,suape,24298.42751
2927903,Santa Inês,29,aratu,23346.5167
2927903,Santa Inês,29,natal,25142.09139
4123600,Santa Inês,41,suape,27010.18819
4123600,Santa Inês,41,aratu,24771.496
4123600,Santa Inês,41,natal,27941.52261
2513356,Santa Inês,25,suape,26417.88111
2513356,Santa Inês,25,aratu,25916.60684
2513356,Santa Inês,25,natal,27199.75232
2109908,Santa Inês,21,suape,31428.07707
2109908,Santa Inês,21,aratu,30677.00514
2109908,Santa Inês,21,natal,32237.68766
2209302,Santa Luz,22,suape,28335.0409
2209302,Santa Luz,22,aratu,27367.76722
2209302,Santa Luz,22,natal,29175.31064
2110005,Santa Luzia,21,suape,31369.28899
2110005,Santa Luzia,21,aratu,30576.64853
2110005,Santa Luzia,21,natal,32184.45265
2928059,Santa Luzia,29,suape,23109.45873
2928059,Santa Luzia,29,aratu,22038.98073
2928059,Santa Luzia,29,natal,23967.90515
3157807,Santa Luzia,31,suape,23675.88407
3157807,Santa Luzia,31,aratu,21996.6838
3157807,Santa Luzia,31,natal,24585.66656
2513406,Santa Luzia,25,suape,26099.71967
2513406,Santa Luzia,25,aratu,25767.19251
2513406,Santa Luzia,25,natal,26856.9628
4316907,Santa Maria,43,suape,26115.85677
4316907,Santa Maria,43,aratu,23388.32822
4316907,Santa Maria,43,natal,27037.91074
2409332,Santa Maria,24,suape,26124.6359
2409332,Santa Maria,24,aratu,25945.19264
2409332,Santa Maria,24,natal,26857.52844
2612604,Santa Maria da Boa Vista,26,suape,26404.1025
2612604,Santa Maria da Boa Vista,26,aratu,25739.58272
2612604,Santa Maria da Boa Vista,26,natal,27208.76613
2928109,Santa Maria da Vitória,29,suape,26395.93328
2928109,Santa Maria da Vitória,29,aratu,25146.41279
2928109,Santa Maria da Vitória,29,natal,27268.65381
2612703,Santa Maria do Cambucá,26,suape,25166.4384
2612703,Santa Maria do Cambucá,26,aratu,24859.86511
2612703,Santa Maria do Cambucá,26,natal,25921.47131
3158102,Santa Maria do Salto,31,suape,23166.20214
3158102,Santa Maria do Salto,31,aratu,21978.18435
3158102,Santa Maria do Salto,31,natal,24036.5571
2312205,Santa Quitéria,23,suape,28774.6065
2312205,Santa Quitéria,23,aratu,28338.25615
2312205,Santa Quitéria,23,natal,29543.12533
2928406,Santa Rita de Cássia,29,suape,27594.15236
2928406,Santa Rita de Cássia,29,aratu,26476.77235
2928406,Santa Rita de Cássia,29,natal,28452.1141
2209377,Santa Rosa do Piauí,22,suape,28490.57434
2209377,Santa Rosa do Piauí,22,aratu,27770.42191
2209377,Santa Rosa do Piauí,22,natal,29299.68696
2928505,Santa Teresinha,29,suape,24390.59261
2928505,Santa Teresinha,29,aratu,23494.4639
2928505,Santa Teresinha,29,natal,25227.62143
2513802,Santa Teresinha,25,suape,26210.88228
2513802,Santa Teresinha,25,aratu,25825.19085
2513802,Santa Teresinha,25,natal,26976.03687
4215679,Santa Terezinha,42,suape,24767.97697
4215679,Santa Terezinha,42,aratu,22320.73131
4215679,Santa Terezinha,42,natal,25699.54276
5107776,Santa Terezinha,51,suape,30810.90293
5107776,Santa Terezinha,51,aratu,29383.55875
5107776,Santa Terezinha,51,natal,31696.58229
2612802,Santa Terezinha,26,suape,26074.6619
2612802,Santa Terezinha,26,aratu,25669.33985
2612802,Santa Terezinha,26,natal,26843.01643
2928000,Santaluz,29,suape,25026.1971
2928000,Santaluz,29,aratu,24241.39358
2928000,Santaluz,29,natal,25848.66078
2928208,Santana,29,suape,26495.85384
2928208,Santana,29,aratu,25282.2839
2928208,Santana,29,natal,27364.92567
1600600,Santana,16,suape,35840.46175
1600600,Santana,16,aratu,34929.81099
1600600,Santana,16,natal,36666.4112
2513505,Santana de Mangueira,25,suape,26354.25289
2513505,Santana de Mangueira,25,aratu,25874.60915
2513505,Santana de Mangueira,25,natal,27133.09548
2312007,Santana do Acaraú,23,suape,29242.27656
2312007,Santana do Acaraú,23,aratu,28846.7832
2312007,Santana do Acaraú,23,natal,30003.88712
2312106,Santana do Cariri,23,suape,27157.39501
2312106,Santana do Cariri,23,aratu,26594.81374
2312106,Santana do Cariri,23,natal,27946.82347
2708006,Santana do Ipanema,27,suape,24973.3629
2708006,Santana do Ipanema,27,aratu,24468.23077
2708006,Santana do Ipanema,27,natal,25758.32813
2411403,Santana do Matos,24,suape,26464.61985
2411403,Santana do Matos,24,aratu,26202.83786
2411403,Santana do Matos,24,natal,27210.11081
2209351,Santana do Piauí,22,suape,28070.37577
2209351,Santana do Piauí,22,aratu,27394.00196
2209351,Santana do Piauí,22,natal,28874.19127
2411429,Santana do Seridó,24,suape,26069.84455
2411429,Santana do Seridó,24,aratu,25757.21814
2411429,Santana do Seridó,24,natal,26824.06373
2513604,Santana dos Garrotes,25,suape,26289.1153
2513604,Santana dos Garrotes,25,aratu,25844.91681
2513604,Santana dos Garrotes,25,natal,27062.87206
2928307,Santanópolis,29,suape,24425.39055
2928307,Santanópolis,29,aratu,23626.63647
2928307,Santanópolis,29,natal,25250.54701
3547809,Santo André,35,suape,23782.89204
3547809,Santo André,35,aratu,21679.99786
3547809,Santo André,35,natal,24711.93733
2513851,Santo André,25,suape,25789.90539
2513851,Santo André,25,aratu,25460.4532
2513851,Santo André,25,natal,26547.25819
2411502,Santo Antônio,24,suape,25786.40289
2411502,Santo Antônio,24,aratu,25598.92973
2411502,Santo Antônio,24,natal,26521.28296
2209401,Santo Antônio de Lisboa,22,suape,27918.80328
2209401,Santo Antônio de Lisboa,22,aratu,27260.51389
2209401,Santo Antônio de Lisboa,22,natal,28720.37785
3160454,Santo Antônio do Retiro,31,suape,24778.10018
3160454,Santo Antônio do Retiro,31,aratu,23494.23823
3160454,Santo Antônio do Retiro,31,natal,25655.76034
2209450,Santo Antônio dos Milagres,22,suape,29050.21784
2209450,Santo Antônio dos Milagres,22,aratu,28343.03713
2209450,Santo Antônio dos Milagres,22,natal,29856.85889
2928802,Santo Estêvão,29,suape,24419.58018
2928802,Santo Estêvão,29,aratu,23566.22072
2928802,Santo Estêvão,29,natal,25251.44683
2209500,Santo Inácio do Piauí,22,suape,28017.38962
2209500,Santo Inácio do Piauí,22,aratu,27287.09276
2209500,Santo Inácio do Piauí,22,natal,28828.48287
2312304,São Benedito,23,suape,29221.2879
2312304,São Benedito,23,aratu,28749.5765
2312304,São Benedito,23,natal,29994.41386
2513927,São Bentinho,25,suape,26429.60522
2513927,São Bentinho,25,aratu,26033.25463
2513927,São Bentinho,25,natal,27195.9763
2513901,São Bento,25,suape,26517.1797
2513901,São Bento,25,aratu,26164.39265
2513901,São Bento,25,natal,27276.77223
2110500,São Bento,21,suape,31646.31428
2110500,São Bento,21,aratu,30979.41645
2110500,São Bento,21,natal,32444.23212
2411601,São Bento do Norte,24,suape,26627.01717
2411601,São Bento do Norte,24,aratu,26465.70062
2411601,São Bento do Norte,24,natal,27355.9463
2411700,São Bento do Trairí,24,suape,26023.84959
2411700,São Bento do Trairí,24,aratu,25785.85732
2411700,São Bento do Trairí,24,natal,26766.39862
2613008,São Bento do Una,26,suape,25048.61329
2613008,São Bento do Una,26,aratu,24657.50084
2613008,São Bento do Una,26,natal,25816.75582
2209559,São Braz do Piauí,22,suape,27752.57885
2209559,São Braz do Piauí,22,aratu,26851.78441
2209559,São Braz do Piauí,22,natal,28585.60225
2928950,São Domingos,29,suape,24996.4584
2928950,São Domingos,29,aratu,24186.66456
2928950,São Domingos,29,natal,25822.09435
4216107,São Domingos,42,suape,26204.97705
4216107,São Domingos,42,aratu,23698.38432
4216107,São Domingos,42,natal,27135.67561
2513968,São Domingos,25,suape,26567.93181
2513968,São Domingos,25,aratu,26159.10064
2513968,São Domingos,25,natal,27335.93544
2806800,São Domingos,28,suape,24418.68929
2806800,São Domingos,28,aratu,23799.64941
2806800,São Domingos,28,natal,25220.50682
5219803,São Domingos,52,suape,27575.60197
5219803,São Domingos,52,aratu,26161.6536
5219803,São Domingos,52,natal,28462.45299
2513943,São Domingos do Cariri,25,suape,25500.40389
2513943,São Domingos do Cariri,25,aratu,25162.02897
2513943,São Domingos do Cariri,25,natal,26259.68263
2929057,São Félix do Coribe,29,suape,26380.42314
2929057,São Félix do Coribe,29,aratu,25130.91688
2929057,São Félix do Coribe,29,natal,27253.15777
2209609,São Félix do Piauí,22,suape,28835.48942
2209609,São Félix do Piauí,22,aratu,28174.77743
2209609,São Félix do Piauí,22,natal,29636.11976
2411809,São Fernando,24,suape,26460.66546
2411809,São Fernando,24,aratu,26133.98778
2411809,São Fernando,24,natal,27216.33757
3549003,São Francisco,35,suape,27103.18874
3549003,São Francisco,35,aratu,25057.53259
3549003,São Francisco,35,natal,28029.68844
2513984,São Francisco,25,suape,26730.77917
2513984,São Francisco,25,aratu,26321.66772
2513984,São Francisco,25,natal,27498.541
2806909,São Francisco,28,suape,24332.42394
2806909,São Francisco,28,aratu,23795.24289
2806909,São Francisco,28,natal,25123.11532
3161106,São Francisco,31,suape,25663.82476
3161106,São Francisco,31,aratu,24202.29755
3161106,São Francisco,31,natal,26556.24456
2209658,São Francisco de Assis do Piauí,22,suape,27525.34492
2209658,São Francisco de Assis do Piauí,22,aratu,26762.5557
2209658,São Francisco de Assis do Piauí,22,natal,28341.35712
2411908,São Francisco do Oeste,24,suape,27077.3665
2411908,São Francisco do Oeste,24,aratu,26699.15092
2411908,São Francisco do Oeste,24,natal,27839.85608
2209708,São Francisco do Piauí,22,suape,28392.27203
2209708,São Francisco do Piauí,22,aratu,27628.87898
2209708,São Francisco do Piauí,22,natal,29207.20483
4318309,São Gabriel,43,suape,26242.52685
4318309,São Gabriel,43,aratu,23467.36243
4318309,São Gabriel,43,natal,27161.54952
2929255,São Gabriel,29,suape,26223.47744
2929255,São Gabriel,29,aratu,25264.24864
2929255,São Gabriel,29,natal,27065.36146
2412005,São Gonçalo do Amarante,24,suape,26001.66445
2412005,São Gonçalo do Amarante,24,aratu,25854.14765
2412005,São Gonçalo do Amarante,24,natal,26729.56144
2312403,São Gonçalo do Amarante,23,suape,28645.82026
2312403,São Gonçalo do Amarante,23,aratu,28332.27869
2312403,São Gonçalo do Amarante,23,natal,29395.66097
2209757,São Gonçalo do Gurguéia,22,suape,28411.1344
2209757,São Gonçalo do Gurguéia,22,aratu,27304.98147
2209757,São Gonçalo do Gurguéia,22,natal,29267.03718
2209807,São Gonçalo do Piauí,22,suape,29074.49876
2209807,São Gonçalo do Piauí,22,aratu,28370.42463
2209807,São Gonçalo do Piauí,22,natal,29880.69088
4124806,São João,41,suape,26512.24356
4124806,São João,41,aratu,24045.73031
4124806,São João,41,natal,27443.68255
2613206,São João,26,suape,24836.8703
2613206,São João,26,aratu,24431.46995
2613206,São João,26,natal,25607.55551
2209856,São João da Canabrava,22,suape,28056.63984
2209856,São João da Canabrava,22,aratu,27400.18064
2209856,São João da Canabrava,22,natal,28857.76904
2209872,São João da Fronteira,22,suape,29440.20719
2209872,São João da Fronteira,22,aratu,28945.60599
2209872,São João da Fronteira,22,natal,30216.39731
3162401,São João da Ponte,31,suape,25239.81562
3162401,São João da Ponte,31,aratu,23829.59192
3162401,São João da Ponte,31,natal,26128.31477
2209906,São João da Serra,22,suape,28943.12824
2209906,São João da Serra,22,aratu,28321.17181
2209906,São João da Serra,22,natal,29738.26167
2209955,São João da Varjota,22,suape,28241.63033
2209955,São João da Varjota,22,aratu,27540.02289
2209955,São João da Varjota,22,natal,29048.60481
3162450,São João das Missões,31,suape,25709.17197
3162450,São João das Missões,31,aratu,24365.80809
3162450,São João das Missões,31,natal,26591.37065
2514008,São João do Cariri,25,suape,25670.27459
2514008,São João do Cariri,25,aratu,25338.52525
2514008,São João do Cariri,25,natal,26428.2094
2312502,São João do Jaguaribe,23,suape,27486.4296
2312502,São João do Jaguaribe,23,aratu,27137.33698
2312502,São João do Jaguaribe,23,natal,28243.75076
3162708,São João do Paraíso,31,suape,24489.42156
3162708,São João do Paraíso,31,aratu,23245.12326
3162708,São João do Paraíso,31,natal,25363.65067
2111052,São João do Paraíso,21,suape,30883.96242
2111052,São João do Paraíso,21,aratu,29878.32558
2111052,São João do Paraíso,21,natal,31726.03823
2210003,São João do Piauí,22,suape,27731.6106
2210003,São João do Piauí,22,aratu,26922.98438
2210003,São João do Piauí,22,natal,28553.22453
2500700,São João do Rio do Peixe,25,suape,26823.45601
2500700,São João do Rio do Peixe,25,aratu,26381.52873
2500700,São João do Rio do Peixe,25,natal,27595.9557
2412104,São João do Sabugi,24,suape,26295.6617
2412104,São João do Sabugi,24,aratu,25949.16929
2412104,São João do Sabugi,24,natal,27054.69118
2514107,São João do Tigre,25,suape,25451.59133
2514107,São João do Tigre,25,aratu,25054.51038
2514107,São João do Tigre,25,natal,26219.85933
2613305,São Joaquim do Monte,26,suape,24822.69793
2613305,São Joaquim do Monte,26,aratu,24488.88593
2613305,São Joaquim do Monte,26,natal,25582.61332
2514206,São José da Lagoa Tapada,25,suape,26592.05811
2514206,São José da Lagoa Tapada,25,aratu,26159.50275
2514206,São José da Lagoa Tapada,25,natal,27363.56288
2708402,São José da Tapera,27,suape,24939.91747
2708402,São José da Tapera,27,aratu,24412.74209
2708402,São José da Tapera,27,natal,25728.07746
2514305,São José de Caiana,25,suape,26494.67746
2514305,São José de Caiana,25,aratu,26034.16501
2514305,São José de Caiana,25,natal,27270.48124
2514404,São José de Espinharas,25,suape,26281.44758
2514404,São José de Espinharas,25,aratu,25918.71378
2514404,São José de Espinharas,25,natal,27042.98851
2514503,São José de Piranhas,25,suape,26647.15825
2514503,São José de Piranhas,25,aratu,26178.62914
2514503,São José de Piranhas,25,natal,27423.87851
2514552,São José de Princesa,25,suape,26157.21963
2514552,São José de Princesa,25,aratu,25684.38401
2514552,São José de Princesa,25,natal,26935.40969
2613503,São José do Belmonte,26,suape,26389.57643
2613503,São José do Belmonte,26,aratu,25859.31469
2613503,São José do Belmonte,26,natal,27175.65517
2514602,São José do Bonfim,25,suape,26109.8311
2514602,São José do Bonfim,25,aratu,25730.37182
2514602,São José do Bonfim,25,natal,26874.22652
2514651,São José do Brejo do Cruz,25,suape,26621.02087
2514651,São José do Brejo do Cruz,25,aratu,26290.24407
2514651,São José do Brejo do Cruz,25,natal,27377.03535
2412302,São José do Campestre,24,suape,25882.05701
2412302,São José do Campestre,24,aratu,25675.89237
2412302,São José do Campestre,24,natal,26619.77351
2210052,São José do Divino,22,suape,29761.44248
2210052,São José do Divino,22,aratu,29234.64732
2210052,São José do Divino,22,natal,30541.88918
3163300,São José do Divino,31,suape,22883.92835
3163300,São José do Divino,31,aratu,21445.4469
3163300,São José do Divino,31,natal,23777.0083
2613602,São José do Egito,26,suape,25939.91414
2613602,São José do Egito,26,aratu,25545.15609
2613602,São José do Egito,26,natal,26706.928
2929370,São José do Jacuípe,29,suape,25179.25373
2929370,São José do Jacuípe,29,aratu,24348.16625
2929370,São José do Jacuípe,29,natal,26007.24823
2210102,São José do Peixe,22,suape,28289.69803
2210102,São José do Peixe,22,aratu,27510.78198
2210102,São José do Peixe,22,natal,29106.77816
2210201,São José do Piauí,22,suape,28086.74927
2210201,São José do Piauí,22,aratu,27417.74264
2210201,São José do Piauí,22,natal,28889.54361
2514701,São José do Sabugi,25,suape,26099.37393
2514701,São José do Sabugi,25,aratu,25781.76337
2514701,São José do Sabugi,25,natal,26854.31113
2412401,São José do Seridó,24,suape,26298.59065
2412401,São José do Seridó,24,aratu,25992.83936
2412401,São José do Seridó,24,natal,27051.31057
2514800,São José dos Cordeiros,25,suape,25783.15718
2514800,São José dos Cordeiros,25,aratu,25429.44528
2514800,São José dos Cordeiros,25,natal,26544.2436
2514453,São José dos Ramos,25,suape,25252.04199
2514453,São José dos Ramos,25,aratu,25020.95064
2514453,São José dos Ramos,25,natal,25995.03543
2210300,São Julião,22,suape,27690.98708
2210300,São Julião,22,aratu,27055.27703
2210300,São Julião,22,natal,28489.80109
2210359,São Lourenço do Piauí,22,suape,27487.21121
2210359,São Lourenço do Piauí,22,aratu,26610.48298
2210359,São Lourenço do Piauí,22,natal,28317.63398
2312601,São Luís do Curu,23,suape,28723.87958
2312601,São Luís do Curu,23,aratu,28387.57817
2312601,São Luís do Curu,23,natal,29477.15972
2210375,São Luis do Piauí,22,suape,28042.24097
2210375,São Luis do Piauí,22,aratu,27387.03705
2210375,São Luis do Piauí,22,natal,28843.21924
2514909,São Mamede,25,suape,26142.47975
2514909,São Mamede,25,aratu,25792.5648
2514909,São Mamede,25,natal,26902.31582
2412500,São Miguel,24,suape,27107.44237
2412500,São Miguel,24,aratu,26690.88422
2412500,São Miguel,24,natal,27875.67644
2210383,São Miguel da Baixa Grande,22,suape,28908.22045
2210383,São Miguel da Baixa Grande,22,aratu,28246.6579
2210383,São Miguel da Baixa Grande,22,natal,29708.86863
2807006,São Miguel do Aleixo,28,suape,24533.66609
2807006,São Miguel do Aleixo,28,aratu,23954.90261
2807006,São Miguel do Aleixo,28,natal,25329.77146
2210391,São Miguel do Fidalgo,22,suape,28144.30999
2210391,São Miguel do Fidalgo,22,aratu,27372.41207
2210391,São Miguel do Fidalgo,22,natal,28960.67232
2412559,São Miguel do Gostoso,24,suape,26480.67926
2412559,São Miguel do Gostoso,24,aratu,26343.45403
2412559,São Miguel do Gostoso,24,natal,27205.90997
2210409,São Miguel do Tapuio,22,suape,28693.5432
2210409,São Miguel do Tapuio,22,aratu,28112.10623
2210409,São Miguel do Tapuio,22,natal,29483.34008
2412609,São Paulo do Potengi,24,suape,26121.89418
2412609,São Paulo do Potengi,24,aratu,25933.33893
2412609,São Paulo do Potengi,24,natal,26856.27784
2412708,São Pedro,24,suape,26064.73448
2412708,São Pedro,24,aratu,25886.46017
2412708,São Pedro,24,natal,26797.55561
3550407,São Pedro,35,suape,24877.45925
3550407,São Pedro,35,aratu,22799.06492
3550407,São Pedro,35,natal,25805.5633
2210508,São Pedro do Piauí,22,suape,29114.50265
2210508,São Pedro do Piauí,22,aratu,28413.83414
2210508,São Pedro do Piauí,22,natal,29920.18436
2412807,São Rafael,24,suape,26633.03008
2412807,São Rafael,24,aratu,26362.09234
2412807,São Rafael,24,natal,27379.65688
2210607,São Raimundo Nonato,22,suape,27628.4537
2210607,São Raimundo Nonato,22,aratu,26750.90774
2210607,São Raimundo Nonato,22,natal,28458.7979
3164209,São Romão,31,suape,25609.52994
3164209,São Romão,31,aratu,24107.22827
3164209,São Romão,31,natal,26505.27296
2515104,São Sebastião de Lagoa de Roça,25,suape,25531.0841
2515104,São Sebastião de Lagoa de Roça,25,aratu,25267.85061
2515104,São Sebastião de Lagoa de Roça,25,natal,26278.61303
2515203,São Sebastião do Umbuzeiro,25,suape,25481.53117
2515203,São Sebastião do Umbuzeiro,25,aratu,25067.5129
2515203,São Sebastião do Umbuzeiro,25,natal,26252.2714
4126108,São Tomé,41,suape,27106.09697
4126108,São Tomé,41,aratu,24786.7858
4126108,São Tomé,41,natal,28038.22228
2412906,São Tomé,24,suape,26216.90629
2412906,São Tomé,24,aratu,25999.72611
2412906,São Tomé,24,natal,26955.73922
3551009,São Vicente,35,suape,23611.23746
3551009,São Vicente,35,aratu,21493.70296
3551009,São Vicente,35,natal,24540.69149
2413003,São Vicente,24,suape,26333.00486
2413003,São Vicente,24,aratu,26054.416
2413003,São Vicente,24,natal,27081.40193
2515401,São Vicente do Seridó,25,suape,25890.77914
2515401,São Vicente do Seridó,25,aratu,25598.41203
2515401,São Vicente do Seridó,25,natal,26642.18147
2929701,Sátiro Dias,29,suape,24503.28501
2929701,Sátiro Dias,29,aratu,23754.04424
2929701,Sátiro Dias,29,natal,25322.07746
2929800,Saúde,29,suape,25655.63936
2929800,Saúde,29,aratu,24815.67976
2929800,Saúde,29,natal,26484.02689
2929909,Seabra,29,suape,25627.44879
2929909,Seabra,29,aratu,24597.96429
2929909,Seabra,29,natal,26478.07661
2210623,Sebastião Barros,22,suape,27828.85515
2210623,Sebastião Barros,22,aratu,26704.06553
2210623,Sebastião Barros,22,natal,28687.36593
2930006,Sebastião Laranjeiras,29,suape,25264.52956
2930006,Sebastião Laranjeiras,29,aratu,24013.51343
2930006,Sebastião Laranjeiras,29,natal,26138.55904
2210631,Sebastião Leal,22,suape,28945.04772
2210631,Sebastião Leal,22,aratu,28062.98584
2210631,Sebastião Leal,22,natal,29774.34523
