COD Municipio;Cidade;COD UF;UF;Total de escolas federais;Total de escolas estaduais;Total de escolas municipais;Total de escolas privadas;Total de escolas sem creche;Total de escolas com creche;Escolas que não funcionam em prédio escolar;Escolas que funcionam em prédio escolar;Total de escolas que não funcionam em unidade de atendimento socio educativo;Total de escolas que funcionam em unidade de atendimento socio educativo;Total de escolas que não funcionam em unidade prisional;Total de escolas que funcionam em unidade prisional;Total de escolas que não funcionam em galpão / rancho / paiol / barracão;Total de escolas que funcionam em galpão / rancho / paiol / barracão;Total de escolas que não funcionam em salas de outra escola;Total de escolas que funcionam em salas de outra escola;Total de escolas que não funcionam em outros locais;Total de escolas que funcionam em outros locais;Total de escolas que não tem abastecimento de água da rede pública;Total de escolas que tem abastecimento de água da rede pública;Total de escolas que não não possuem abastecimento de água;Total de escolas que não possuem abastecimento de água;Total de escolas que não possuem energia elétrica da rede pública;Total de escolas que possuem energia elétrica da rede pública;Total de escolas que não não possuem energia elétrica;Total de escolas que não possuem energia elétrica;Total de matrículas;Total de docentes;Total de docentes em Creche;Total de docentes em Pré-escola;Total de docentes em 1ª Série;Total de docentes em 2ª Série;Total de docentes em 3ª Série;Total de docentes em 4ª Série;Total de docentes em 5ª Série;Total de docentes em 6ª Série;Total de docentes em 7ª Série;Total de docentes em 8ª Série;Total de docentes em 1º Ano;Total de docentes em 2º Ano;Total de docentes em 3º Ano;Total de docentes em 4º Ano;Total de docentes em 5º Ano;Total de docentes em 6º Ano;Total de docentes em 7º Ano;Total de docentes em 8º Ano;Total de docentes em 9º Ano;Total de docentes em 1º ano/1ª Série;Total de docentes em 2º ano/2ª Série;Total de docentes em 3ºano/3ª Série;Total de docentes em 4º ano/4ª Série;Total de docentes em Nao Seriada;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 1ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 2ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 3ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 4ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) Nao Seriada;Total de docentes em Modalidade Normal/Magistério 1ª Série;Total de docentes em Modalidade Normal/Magistério 2ª Série;Total de docentes em Modalidade Normal/Magistério 3ª Série;Total de docentes em Modalidade Normal/Magistério 4ª Série;Total de docentes em Concomitante;Total de docentes em Subsequente;Total de docentes em Ensino Fundamental - Projovem Urbano;Total de docentes em Nível Médio;Total de docentes em Curso FIC Concomitante;Total de docentes em Ensino Fundamental - Anos Iniciais;Total de docentes em Ensino Fundamental - Anos Finais;Total de docentes em Ensino Médio;Total de docentes em Nível Fundamental (EJA integrada à Educação Profissional de Nível Fundamental);Total de docentes em Curso Técnico Integrado na Modalidade EJA (EJA integrada à Educação Profissional de Nível Médio);Total de docentes em Nao aplicável para turmas de atendimento educacional especializado (AEE) e atividade complementar
2111789;Serrano do Maranhão;21;MA;;2,0;30,0;;31;1,0;6,0;26;32;;32;;29;3,0;28;4,0;32;;16,0;16,0;21;11,0;2,0;30;30;2,0;3627;184;10,0;14;;;;;;;;;3;4,0;6;9;9;45,0;43,0;40,0;37;15,0;17,0;17,0;;;;;;;;;;;;;;;;;1,0;5,0;9,0;;;
2603702;Canhotinho;26;PE;;3,0;27,0;2,0;16;16,0;;32;32;;32;;32;;31;1,0;25;7,0;17,0;15,0;32;;;32;32;;6072;264;32,0;44;;;;;;;;;26;26,0;31;32;31;60,0;57,0;58,0;43;24,0;25,0;23,0;;;;;;;;;;;;;;;;;38,0;24,0;23,0;;;
2911600;Governador Mangabeira;29;BA;1,0;1,0;27,0;3,0;29;3,0;;32;32;;32;;32;;32;;32;;3,0;29,0;32;;;32;32;;6467;320;4,0;48;;;;;;;;;14;17,0;21;19;21;63,0;63,0;58,0;51;36,0;40,0;34,0;;;23,0;34,0;19,0;8,0;;;;;;;33,0;;;;12,0;26,0;27,0;;11,0;
2907806;Cícero Dantas;29;BA;;2,0;21,0;9,0;11;21,0;1,0;31;32;;32;;32;;32;;31;1,0;;32,0;32;;;32;32;;8207;455;57,0;50;;;;;;;;;28;28,0;36;38;36;83,0;89,0;70,0;81;26,0;26,0;26,0;;;24,0;26,0;23,0;18,0;;;;;;;;;;;55,0;41,0;8,0;;19,0;
2105963;Lagoa Grande do Maranhão;21;MA;;2,0;28,0;2,0;29;3,0;;32;32;;32;;32;;31;1,0;25;7,0;23,0;9,0;11;21,0;;32;32;;3451;239;11,0;26;;;;;;;;;25;26,0;27;29;25;37,0;33,0;41,0;37;14,0;13,0;12,0;;;10,0;10,0;10,0;;;;;;;;;;;;4,0;3,0;11,0;;;
2103158;Centro do Guilherme;21;MA;;2,0;29,0;1,0;9;23,0;2,0;30;32;;32;;30;2,0;31;1,0;31;1,0;18,0;14,0;30;2,0;;32;32;;8560;284;24,0;22;;;;;;;;;12;12,0;24;15;18;51,0;64,0;59,0;51;15,0;2,0;3,0;;;;;;;;;;;;;;;;;25,0;23,0;1,0;;;
2708402;São José da Tapera;27;AL;;3,0;27,0;2,0;12;20,0;;32;32;;32;;32;;30;2,0;27;5,0;11,0;21,0;32;;;32;32;;11287;426;37,0;60;;;;;;;;;36;35,0;40;35;36;108,0;116,0;110,0;110;58,0;54,0;53,0;;;22,0;20,0;21,0;;;;;;;;;;;;10,0;10,0;10,0;;;
2919157;Lapão;29;BA;;2,0;28,0;2,0;13;19,0;;32;32;;32;;32;;32;;31;1,0;;32,0;32;;;32;32;;6888;359;62,0;50;;;;;;;;;37;33,0;38;40;35;75,0;80,0;79,0;71;34,0;35,0;33,0;;;;;;;;;;;;;;;;;1,0;10,0;19,0;;7,0;
2102150;Brejo de Areia;21;MA;;2,0;30,0;;14;18,0;5,0;27;32;;32;;24;8,0;29;3,0;31;1,0;13,0;19,0;31;1,0;;32;32;;3152;264;19,0;22;;;;;;;;;9;9,0;9;8;15;58,0;59,0;47,0;53;28,0;28,0;28,0;;;;;;;;;;;;;;;;;7,0;33,0;;;;
2803005;Itabaianinha;28;SE;;2,0;27,0;3,0;19;13,0;;32;32;;32;;26;6,0;31;1,0;28;4,0;4,0;28,0;32;;;32;32;;11935;444;39,0;52;;;;;;;;;33;34,0;39;38;40;129,0;143,0;138,0;127;71,0;69,0;68,0;;;;;;;;;;;;;;;;;13,0;27,0;12,0;;;
2210409;São Miguel do Tapuio;22;PI;;3,0;27,0;2,0;22;10,0;1,0;31;32;;32;;31;1,0;31;1,0;32;;24,0;8,0;32;;2,0;30;32;;5093;229;29,0;33;;;;;;;;;15;14,0;21;19;24;36,0;39,0;41,0;40;50,0;49,0;41,0;;;7,0;7,0;6,0;;;;;;;2,0;;;;;11,0;22,0;22,0;;;
2509107;Mari;25;PB;;3,0;22,0;7,0;22;10,0;;32;32;;32;;32;;30;2,0;30;2,0;10,0;22,0;30;2,0;;32;32;;6007;289;25,0;39;;;;;;;;;23;21,0;26;25;29;69,0;56,0;56,0;51;31,0;25,0;21,0;;;;;;;;;;;;;;;;;24,0;17,0;20,0;;;
2922102;Mundo Novo;29;BA;;2,0;27,0;3,0;19;13,0;;32;32;;32;;32;;30;2,0;30;2,0;7,0;25,0;32;;;32;32;;5079;230;16,0;22;;;;;;;;;12;13,0;13;17;18;55,0;57,0;54,0;51;25,0;25,0;22,0;;;27,0;31,0;27,0;17,0;;;;;;;8,0;;;;2,0;14,0;10,0;;5,0;
2918506;Jussara;29;BA;;1,0;30,0;1,0;32;;;32;32;;32;;32;;32;;31;1,0;4,0;28,0;32;;;32;32;;3738;188;;23;;;;;;;;;11;15,0;19;23;25;38,0;39,0;45,0;35;16,0;12,0;13,0;;;;;;;;;;;;;;;;;;5,0;7,0;;;
2902807;Barra da Estiva;29;BA;;2,0;26,0;4,0;28;4,0;;32;32;;32;;32;;32;;32;;11,0;21,0;29;3,0;1,0;31;31;1,0;5732;278;9,0;31;;;;;;;;;17;17,0;20;19;20;79,0;81,0;72,0;67;36,0;35,0;33,0;;;;;;;;;;;;;2,0;;;;1,0;7,0;;;;
2501005;Araruna;25;PB;;2,0;29,0;2,0;23;10,0;;33;33;;33;;33;;33;;30;3,0;5,0;28,0;33;;;33;33;;4756;267;9,0;27;;;;;;;;;16;17,0;15;19;15;57,0;56,0;66,0;57;18,0;31,0;28,0;;;11,0;;;;;;;;;;;;;;25,0;20,0;15,0;;;
2905602;Camacan;29;BA;;2,0;26,0;5,0;22;11,0;1,0;32;33;;33;;33;;33;;30;3,0;8,0;25,0;32;1,0;;33;33;;5954;278;24,0;37;;;;;;;;;27;30,0;38;44;44;61,0;52,0;62,0;58;47,0;39,0;39,0;;;16,0;;;;;;;;;;;;;;20,0;22,0;19,0;;;
2311264;Quiterianópolis;23;CE;;2,0;30,0;1,0;8;25,0;;33;33;;33;;33;;31;2,0;23;10,0;19,0;14,0;31;2,0;;33;33;;7732;404;62,0;55;;;;;;;;;37;20,0;31;28;27;66,0;89,0;86,0;88;28,0;29,0;28,0;;;;;;;;;;;;;;;;;55,0;34,0;4,0;;;
2506103;Fagundes;25;PB;;2,0;29,0;2,0;23;10,0;;33;33;;33;;33;;33;;33;;25,0;8,0;31;2,0;;33;33;;3032;195;14,0;16;;;;;;;;;8;10,0;15;17;17;48,0;49,0;46,0;38;23,0;24,0;23,0;;;;;;;;;;;;;;;;;6,0;19,0;18,0;;;
2703809;Joaquim Gomes;27;AL;;5,0;23,0;5,0;27;6,0;;33;33;;33;;30;3,0;32;1,0;32;1,0;20,0;13,0;33;;;33;33;;5619;214;13,0;36;;;;;;;;;20;20,0;20;21;22;48,0;54,0;48,0;46;22,0;23,0;21,0;;;;;;;;;;;;;;;;;3,0;17,0;12,0;;;
2930907;Tabocas do Brejo Velho;29;BA;;1,0;32,0;;29;4,0;;33;33;;33;;33;;33;;32;1,0;22,0;11,0;33;;4,0;29;29;4,0;2595;226;6,0;23;;;;;;;;;17;14,0;21;17;23;63,0;72,0;69,0;71;26,0;25,0;25,0;;;;;;;;;;;;;;;;;3,0;3,0;;;;
2904506;Brotas de Macaúbas;29;BA;;1,0;31,0;1,0;31;2,0;;33;33;;33;;33;;33;;33;;16,0;17,0;33;;;33;33;;2401;135;6,0;11;;;;;;;;;6;6,0;4;5;12;34,0;39,0;39,0;35;9,0;10,0;8,0;;;14,0;14,0;13,0;;;;;;;;;;;;;4,0;4,0;;1,0;
2605004;Cupira;26;PE;;2,0;22,0;9,0;14;19,0;1,0;32;33;;33;;32;1,0;33;;32;1,0;7,0;26,0;32;1,0;;33;33;;6325;269;42,0;32;;;;;;;;;16;18,0;22;18;16;54,0;61,0;65,0;55;42,0;43,0;38,0;;;;;;;;;;;;;;;;;10,0;26,0;17,0;;;
2313807;Uruburetama;23;CE;;3,0;26,0;4,0;16;17,0;;33;33;;33;;33;;32;1,0;28;5,0;13,0;20,0;33;;;33;33;;5816;324;37,0;55;;;;;;;;;30;31,0;33;34;35;69,0;73,0;75,0;73;27,0;30,0;23,0;;;17,0;20,0;21,0;;;;;;;;;;;;;9,0;;;;
2613008;São Bento do Una;26;PE;;4,0;24,0;5,0;26;7,0;;33;33;;33;;33;;32;1,0;29;4,0;13,0;20,0;33;;;33;33;;11680;461;22,0;73;;;;;;;;;35;39,0;44;41;43;110,0;107,0;113,0;105;40,0;41,0;35,0;;;19,0;21,0;20,0;;;;;;;;11,0;;;;7,0;31,0;20,0;;;
2927705;Santa Cruz Cabrália;29;BA;;2,0;28,0;3,0;26;7,0;;33;33;;33;;33;;32;1,0;32;1,0;12,0;21,0;32;1,0;1,0;32;33;;8713;352;31,0;63;;;;;;;;;42;47,0;56;52;54;92,0;97,0;88,0;87;54,0;52,0;45,0;;;;;;;;;;;;;;;;;21,0;36,0;8,0;;;
2402303;Caraúbas;24;RN;;5,0;25,0;3,0;12;21,0;;33;33;;32;1,0;33;;33;;32;1,0;10,0;23,0;32;1,0;1,0;32;33;;4958;301;47,0;37;;;;;;;;;24;24,0;24;23;20;74,0;86,0;75,0;83;32,0;35,0;34,0;;;4,0;10,0;11,0;;;;;;;;;;;;2,0;16,0;7,0;;;
2304236;Croatá;23;CE;;2,0;30,0;1,0;15;18,0;;33;33;;33;;33;;29;4,0;31;2,0;4,0;29,0;33;;;33;33;;6984;202;17,0;21;;;;;;;;;14;16,0;15;21;22;54,0;57,0;58,0;51;31,0;26,0;27,0;;;;;;;;;;;;;;;;;6,0;5,0;5,0;;;
2100808;Anapurus;21;MA;;3,0;28,0;2,0;13;20,0;;33;33;;33;;32;1,0;32;1,0;32;1,0;17,0;16,0;33;;;33;33;;5479;315;31,0;26;;;;;;;;;22;16,0;23;20;22;83,0;99,0;93,0;84;47,0;46,0;31,0;;;;;;;;;;4,0;4,0;;;;;;3,0;20,0;10,0;;;
2604502;Chã Grande;26;PE;;1,0;27,0;5,0;30;3,0;;33;33;;33;;31;2,0;32;1,0;32;1,0;19,0;14,0;30;3,0;;33;33;;6362;269;9,0;52;;;;;;;;;26;21,0;19;18;20;54,0;56,0;49,0;42;14,0;14,0;11,0;;3,0;;;;;;;;;;;;;;;25,0;17,0;7,0;;;
2101301;Bacuri;21;MA;;4,0;29,0;;16;17,0;;33;33;;33;;33;;33;;33;;2,0;31,0;32;1,0;;33;33;;8306;323;44,0;34;;;;;;;;;21;16,0;25;21;17;51,0;51,0;52,0;43;33,0;38,0;36,0;;;;;;;;;;;;;;;;;31,0;25,0;10,0;;;
2806206;Salgado;28;SE;;4,0;24,0;5,0;14;19,0;;33;33;;33;;33;;33;;31;2,0;14,0;19,0;33;;;33;33;;4925;294;26,0;41;;;;;;;;;22;22,0;24;20;22;77,0;75,0;81,0;75;32,0;32,0;29,0;;;;;;;;;;;;;;;;;1,0;15,0;10,0;;;
2100154;Água Doce do Maranhão;21;MA;;3,0;29,0;1,0;14;19,0;1,0;32;33;;33;;32;1,0;33;;27;6,0;6,0;27,0;33;;1,0;32;33;;4724;279;12,0;26;;;;;;;;;11;11,0;13;18;37;50,0;52,0;44,0;39;31,0;32,0;29,0;;;;;;;;;;;;;;;;;63,0;22,0;10,0;;;
2614808;Tacaratu;26;PE;;12,0;20,0;2,0;21;13,0;;34;34;;34;;33;1,0;33;1,0;29;5,0;14,0;20,0;31;3,0;;34;34;;6420;414;49,0;46;;;;;;;;;19;18,0;24;20;25;99,0;103,0;82,0;81;67,0;80,0;68,0;;;;;;;;47,0;45,0;28,0;29,0;;;;;;20,0;53,0;25,0;;;
2918803;Laje;29;BA;;2,0;31,0;1,0;14;20,0;;34;34;;34;;34;;34;;31;3,0;23,0;11,0;21;13,0;;34;34;;5922;211;4,0;19;;;;;;;;;8;9,0;12;10;8;56,0;61,0;60,0;49;35,0;28,0;22,0;;;12,0;;;;;;;;;;;;;;1,0;9,0;17,0;;;
2106300;Magalhães de Almeida;21;MA;;5,0;27,0;2,0;15;19,0;2,0;32;34;;34;;34;;34;;32;2,0;4,0;30,0;34;;;34;34;;4942;258;30,0;32;;;;;;;;;15;16,0;17;18;16;62,0;69,0;67,0;64;43,0;45,0;45,0;;;;;;;;;;;;;;;;;4,0;13,0;;;;
2102408;Cajapió;21;MA;;2,0;32,0;;26;8,0;;34;34;;34;;33;1,0;30;4,0;33;1,0;16,0;18,0;27;7,0;;34;34;;2805;175;10,0;29;;;;;;;;;11;9,0;12;14;15;19,0;18,0;31,0;19;18,0;18,0;17,0;;;;;;;;;;;;;;;;;11,0;17,0;6,0;;;
2512903;Rio Tinto;25;PB;;6,0;24,0;4,0;7;27,0;1,0;33;34;;34;;34;;32;2,0;32;2,0;20,0;14,0;34;;;34;34;;5897;370;19,0;39;;;;;;;;;25;26,0;28;33;31;82,0;82,0;82,0;78;66,0;67,0;73,0;;;12,0;13,0;;;;;;;;;;;;;37,0;46,0;48,0;;;
2909406;Cotegipe;29;BA;;1,0;31,0;2,0;13;21,0;;34;34;;34;;34;;31;3,0;34;;14,0;20,0;33;1,0;3,0;31;33;1,0;3311;209;12,0;24;;;;;;;;;17;14,0;10;12;15;66,0;68,0;55,0;63;24,0;23,0;24,0;;;;;;;;;;;;;;;;;2,0;10,0;7,0;;;
2111102;São João dos Patos;21;MA;1,0;2,0;28,0;3,0;12;22,0;1,0;33;34;;33;1,0;34;;33;1,0;33;1,0;12,0;22,0;34;;;34;34;;7353;411;49,0;52;;;;;;;;;39;39,0;45;44;40;83,0;100,0;87,0;83;36,0;33,0;38,0;;;29,0;29,0;30,0;;;;;;;;;;;;9,0;14,0;13,0;;17,0;
2800209;Aquidabã;28;SE;;3,0;26,0;5,0;9;25,0;;34;34;;34;;34;;33;1,0;33;1,0;;34,0;34;;;34;34;;7984;363;19,0;27;;;;;;;;;19;18,0;23;27;25;94,0;96,0;81,0;91;48,0;35,0;33,0;;;;;;;;;;;;;5,0;;;;39,0;64,0;6,0;;;
2101509;Barão de Grajaú;21;MA;;3,0;28,0;3,0;33;1,0;;34;34;;34;;34;;32;2,0;33;1,0;7,0;27,0;34;;;34;34;;4298;277;1,0;41;;;;;;;;;15;16,0;15;17;19;69,0;75,0;79,0;64;48,0;51,0;48,0;;;;;;;;;;;;;;;;;6,0;17,0;10,0;;;
2613206;São João;26;PE;;1,0;33,0;1,0;19;16,0;1,0;34;35;;35;;35;;33;2,0;35;;17,0;18,0;35;;;35;35;;5407;232;22,0;25;;;;;;;;;11;12,0;14;11;13;46,0;51,0;46,0;35;21,0;22,0;19,0;;;;;;;;;;;;;;;;;1,0;20,0;9,0;;;
2914505;Irará;29;BA;;1,0;28,0;6,0;14;21,0;;35;35;;35;;34;1,0;34;1,0;31;4,0;12,0;23,0;35;;;35;35;;7512;380;66,0;44;;;;;;;;;30;34,0;40;36;42;81,0;91,0;85,0;69;31,0;34,0;30,0;;;29,0;18,0;18,0;;;;;;;;1,0;;;;9,0;41,0;16,0;;3,0;
2302107;Baturité;23;CE;1,0;3,0;25,0;6,0;11;24,0;;35;35;;35;;35;;34;1,0;34;1,0;14,0;21,0;35;;;35;35;;9812;377;55,0;72;;;;;;;;;38;32,0;33;35;33;79,0;86,0;83,0;76;21,0;22,0;20,0;;;29,0;23,0;25,0;;;;;;;;10,0;;;;;27,0;21,0;;;
2607505;Itaíba;26;PE;;2,0;32,0;1,0;6;29,0;;35;35;;35;;34;1,0;35;;34;1,0;25,0;10,0;35;;;35;35;;6673;270;16,0;21;;;;;;;;;17;17,0;17;19;21;60,0;65,0;63,0;62;28,0;25,0;24,0;;3,0;;;;;;;;;;;;;;;2,0;20,0;13,0;;;
2805604;Porto da Folha;28;SE;;7,0;23,0;5,0;30;5,0;;35;35;;35;;35;;31;4,0;35;;2,0;33,0;35;;;35;35;;7303;372;14,0;37;;;;;;;;;28;29,0;38;40;36;133,0;138,0;138,0;126;66,0;52,0;66,0;;;;;;;;;;;;;13,0;;;;16,0;61,0;7,0;;;
2915809;Itambé;29;BA;;1,0;32,0;2,0;29;6,0;2,0;33;35;;35;;34;1,0;35;;34;1,0;10,0;25,0;35;;1,0;34;35;;6126;226;15,0;21;;;;;;;;;13;15,0;16;25;28;84,0;89,0;89,0;77;24,0;20,0;18,0;;;13,0;11,0;8,0;7,0;;;;;;;3,0;;;;17,0;24,0;9,0;4,0;5,0;
2924678;Piraí do Norte;29;BA;;1,0;32,0;2,0;16;19,0;;35;35;;35;;35;;34;1,0;32;3,0;27,0;8,0;32;3,0;6,0;29;29;6,0;2159;126;9,0;14;;;;;;;;;7;4,0;10;9;6;20,0;26,0;25,0;20;10,0;9,0;8,0;;;;;;;;;;;;;;;;;3,0;9,0;8,0;;;
2306256;Itaitinga;23;CE;;5,0;23,0;7,0;13;22,0;1,0;34;35;;34;1,0;35;;35;;34;1,0;;35,0;35;;;35;35;;13486;473;55,0;69;;;;;;;;;34;35,0;36;39;47;88,0;87,0;79,0;72;39,0;37,0;33,0;;;20,0;23,0;20,0;;;;;;;;;;3,0;;45,0;22,0;40,0;;;
2100436;Alto Alegre do Maranhão;21;MA;;1,0;31,0;3,0;29;6,0;6,0;29;35;;35;;29;6,0;35;;31;4,0;18,0;17,0;35;;;35;35;;8174;409;37,0;35;;;;;;;;;23;25,0;37;24;25;84,0;91,0;103,0;77;49,0;51,0;51,0;;;;;;;;;;;;;;;;;9,0;10,0;15,0;;;
2908705;Condeúba;29;BA;;1,0;34,0;;32;3,0;;35;35;;35;;35;;32;3,0;34;1,0;15,0;20,0;35;;1,0;34;34;1,0;3864;238;20,0;29;;;;;;;;;11;13,0;16;14;14;57,0;66,0;60,0;60;23,0;22,0;22,0;;;;;;;;;;;;;;;;;8,0;15,0;8,0;;;
2805802;Riachão do Dantas;28;SE;;3,0;31,0;1,0;18;17,0;1,0;34;35;;35;;35;;35;;33;2,0;20,0;15,0;35;;;35;35;;4884;269;10,0;27;;;;;;;;;11;9,0;16;19;17;82,0;84,0;77,0;72;27,0;28,0;27,0;;;;;;;;;;;;;;;;;13,0;36,0;7,0;;;
2801306;Capela;28;SE;;6,0;26,0;3,0;18;17,0;;35;35;;35;;35;;35;;31;4,0;3,0;32,0;35;;;35;35;;9280;405;36,0;61;;;;;;;;;37;40,0;42;45;43;118,0;122,0;117,0;115;62,0;63,0;56,0;;;;;;;;;;;;;;;;;11,0;46,0;7,0;;;
2107407;Olho d'Água das Cunhãs;21;MA;;2,0;32,0;1,0;25;10,0;;35;35;;35;;35;;33;2,0;32;3,0;14,0;21,0;35;;;35;35;;5832;365;11,0;46;;;;;;;;;43;46,0;58;59;61;84,0;71,0;64,0;67;35,0;35,0;36,0;;;;;;;;;;;;;;;;;9,0;16,0;8,0;;;
2104651;Governador Newton Bello;21;MA;;1,0;34,0;;10;25,0;4,0;31;35;;35;;31;4,0;35;;35;;25,0;10,0;35;;1,0;34;34;1,0;3419;219;23,0;21;;;;;;;;;6;5,0;6;6;9;38,0;30,0;25,0;27;9,0;9,0;9,0;;;;;;;;;;;;;;;;;7,0;21,0;7,0;;;
2311603;Redenção;23;CE;;4,0;28,0;3,0;15;20,0;;35;35;;35;;35;;34;1,0;35;;11,0;24,0;35;;;35;35;;8064;297;22,0;40;;;;;;;;;26;20,0;18;27;25;79,0;81,0;79,0;78;53,0;50,0;43,0;;;20,0;26,0;22,0;;;;;;;;;;3,0;;;;3,0;;;
2100501;Alto Parnaíba;21;MA;;1,0;33,0;1,0;33;2,0;6,0;29;35;;35;;29;6,0;33;2,0;35;;28,0;7,0;33;2,0;20,0;15;17;18,0;2718;168;6,0;21;;;;;;;;;6;7,0;8;6;8;45,0;48,0;36,0;35;15,0;14,0;13,0;;;;;;;;;;;;;;;;;;1,0;;;;
2709301;União dos Palmares;27;AL;;5,0;25,0;5,0;16;19,0;;35;35;;35;;34;1,0;34;1,0;19;16,0;4,0;31,0;35;;;35;35;;18673;730;54,0;92;;;;;;;;;44;45,0;45;42;40;160,0;160,0;154,0;152;62,0;65,0;58,0;;;43,0;43,0;37,0;;;;;;;;;;;;29,0;64,0;20,0;;;
2922003;Mucuri;29;BA;;3,0;26,0;6,0;26;9,0;;35;35;;35;;35;;29;6,0;30;5,0;10,0;25,0;35;;;35;35;;10609;488;51,0;89;;;;;;;;;68;73,0;76;80;70;138,0;145,0;141,0;127;57,0;54,0;54,0;;;;;;;;;;;;;;;;;11,0;35,0;18,0;;;
2402204;Canguaretama;24;RN;1,0;5,0;25,0;4,0;18;17,0;;35;35;;35;;35;;35;;34;1,0;8,0;27,0;35;;;35;35;;9850;425;22,0;60;;;;;;;;;30;33,0;35;40;34;79,0;78,0;84,0;85;56,0;52,0;47,0;;;33,0;34,0;38,0;31,0;;;;;;;10,0;;;;6,0;28,0;19,0;;;
2604205;Catende;26;PE;;5,0;26,0;5,0;32;4,0;;36;36;;36;;36;;34;2,0;34;2,0;15,0;21,0;36;;;36;36;;7994;349;28,0;49;;;;;;;;;30;29,0;29;28;30;92,0;97,0;97,0;85;48,0;57,0;47,0;;;;;;;;;;8,0;4,0;;;;;;15,0;27,0;33,0;;;
2708303;São José da Laje;27;AL;;2,0;25,0;9,0;34;2,0;;36;36;;36;;36;;35;1,0;34;2,0;23,0;13,0;36;;;36;36;;5673;264;46,0;19;;;;;;;;;10;18,0;11;9;13;50,0;53,0;50,0;49;42,0;37,0;37,0;;;;;;;;;;;;;;;;;2,0;7,0;10,0;;;
2907103;Carinhanha;29;BA;;1,0;30,0;5,0;33;3,0;;36;36;;36;;36;;36;;34;2,0;4,0;32,0;36;;;36;36;;6926;365;21,0;50;;;;;;;;;31;26,0;30;32;39;101,0;99,0;105,0;99;24,0;23,0;23,0;;;;;;;;;;;;;;;;;3,0;32,0;10,0;;;
2701605;Canapi;27;AL;;1,0;35,0;;27;9,0;;36;36;;36;;36;;35;1,0;34;2,0;30,0;6,0;36;;;36;36;;6500;292;40,0;26;;;;;;;;;14;13,0;16;13;19;49,0;51,0;46,0;36;26,0;25,0;23,0;;;;;;;;;;;;;;;;;61,0;24,0;19,0;;;
2506251;Gado Bravo;25;PB;;1,0;33,0;2,0;8;28,0;1,0;35;36;;36;;36;;35;1,0;35;1,0;34,0;2,0;27;9,0;;36;36;;2428;129;5,0;7;;;;;;;;;4;3,0;4;6;5;18,0;19,0;14,0;10;12,0;14,0;14,0;;;;;;;;;;;;;;;;;16,0;10,0;;;;
2919504;Livramento de Nossa Senhora;29;BA;;1,0;29,0;6,0;27;9,0;;36;36;;36;;36;;34;2,0;36;;1,0;35,0;36;;;36;36;;8534;490;45,0;68;;;;;;;;;31;33,0;32;52;52;125,0;135,0;137,0;134;52,0;48,0;45,0;;;;;;;;;;;;;24,0;;;;10,0;22,0;11,0;;;
2302305;Bela Cruz;23;CE;;3,0;30,0;3,0;17;19,0;;36;36;;36;;36;;36;;36;;3,0;33,0;36;;;36;36;;6528;402;77,0;77;;;;;;;;;40;41,0;47;52;59;80,0;90,0;76,0;74;42,0;39,0;39,0;;;21,0;25,0;23,0;;;;;;;;;;;;;1,0;4,0;;;
2924603;Pindobaçu;29;BA;;2,0;32,0;2,0;24;12,0;;36;36;;36;;36;;36;;36;;4,0;32,0;36;;;36;36;;5671;303;47,0;54;;;;;;;;;15;12,0;17;17;16;54,0;47,0;45,0;45;20,0;20,0;20,0;;;;;;;;;;;;;;;;;29,0;21,0;11,0;;;
2201507;Batalha;22;PI;;4,0;28,0;4,0;14;22,0;;36;36;;36;;36;;35;1,0;36;;19,0;17,0;36;;;36;36;;6386;385;39,0;61;;;;;;;;;34;32,0;36;35;39;122,0;121,0;125,0;133;78,0;78,0;66,0;;;;;;;;;;;;4,0;;;;;28,0;46,0;17,0;;;
2210607;São Raimundo Nonato;22;PI;1,0;6,0;18,0;11,0;20;16,0;;36;36;;36;;36;;34;2,0;24;12,0;7,0;29,0;36;;;36;36;;11339;451;32,0;52;;;;;;;;;36;38,0;42;42;48;123,0;124,0;124,0;111;47,0;54,0;49,0;;;48,0;59,0;41,0;;;;;;;4,0;34,0;;;2,0;17,0;24,0;28,0;;11,0;
2404200;Goianinha;24;RN;;2,0;27,0;7,0;15;21,0;1,0;35;36;;36;;35;1,0;36;;29;7,0;13,0;23,0;36;;;36;36;;9571;436;88,0;75;;;;;;;;;45;43,0;53;50;47;77,0;80,0;80,0;65;42,0;42,0;43,0;;;14,0;12,0;14,0;;;;;;;;;;;;9,0;28,0;;;;
2111029;São João do Carú;21;MA;;3,0;33,0;;25;11,0;8,0;28;36;;36;;32;4,0;36;;27;9,0;27,0;9,0;35;1,0;2,0;34;34;2,0;4048;259;1,0;31;;;;;;;;;11;11,0;14;16;15;47,0;52,0;46,0;44;31,0;33,0;32,0;;;;;;;;;;;;;;;;;6,0;11,0;20,0;;;
